start,end,eventtype,operationtype,time,ref.size
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\History-journal,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://bancaporinternet.interbrnpe.com/
PID:2392",FileEvent,Read,2021-10-08 17:15:20.894,8
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://bancaporinternet.interbrnpe.com/
PID:2392",C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\History-journal,FileEvent,Write,2021-10-08 17:15:10.884,94816
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\CertificateRevocation\6921\manifest.json,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://bancaporinternet.interbrnpe.com/
PID:2392",FileEvent,Read,2021-10-08 17:15:08.91,8192
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\PKIMetadata\51\ct_config.pb,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://bancaporinternet.interbrnpe.com/
PID:2392",FileEvent,Read,2021-10-08 17:15:14.785,16384
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\Shortcuts,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://bancaporinternet.interbrnpe.com/
PID:2392",FileEvent,Read,2021-10-08 17:15:14.22,12388
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://bancaporinternet.interbrnpe.com/
PID:2392","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer --disable-client-side-phishing-detection --cross-origin-webassembly-module-sharing-allowed --display-capture-permissions-policy-allowed --field-trial-handle=1056,17530759377552740502,17791888825593323964,131072 --disable-gpu-compositing --lang=zh-CN --device-scale-factor=1 --num-raster-threads=1 --renderer-client-id=8 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=1936 /prefetch:1
PID:2756",ProcessEvent,Create,2021-10-08 17:15:10.892,
C:\Users\jpdz\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\F0ACCF77CDCBFF39F6191887F6D2D357,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://bancaporinternet.interbrnpe.com/
PID:2392",FileEvent,Read,2021-10-08 17:15:12.29,968
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://bancaporinternet.interbrnpe.com/
PID:2392","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=crashpad-handler ""--user-data-dir=C:\Users\jpdz\AppData\Local\Google\Chrome\User Data"" /prefetch:7 --monitor-self-annotation=ptype=crashpad-handler ""--database=C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Crashpad"" --url=https://clients2.google.com/cr/report --annotation=channel= --annotation=plat=Win32 --annotation=prod=Chrome --annotation=ver=94.0.4606.81 --initial-client-data=0xa0,0xac,0xb0,0x74,0xb4,0x6eb03708,0x6eb03718,0x6eb03724
PID:2332",ProcessEvent,Create,2021-10-08 17:15:07.962,
C:\Users\jpdz\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\24BD96D5497F70B3F510A6B53CD43F3E_3A89246FB90C5EE6620004F1AE0EB0EA,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://bancaporinternet.interbrnpe.com/
PID:2392",FileEvent,Read,2021-10-08 17:15:08.446,820
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\shared_proto_db\MANIFEST-000001,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://bancaporinternet.interbrnpe.com/
PID:2392",FileEvent,Read,2021-10-08 17:15:15.494,32768
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://bancaporinternet.interbrnpe.com/
PID:2392",C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\shared_proto_db\LOG.old~RF310679.TMP,FileEvent,Delete,2021-10-08 17:15:15.494,0
C:\Users\jpdz\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\94308059B57B3142E455B38A6EB92015,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://bancaporinternet.interbrnpe.com/
PID:2392",FileEvent,Read,2021-10-08 17:15:12.20,2720
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://bancaporinternet.interbrnpe.com/
PID:2392",C:\Users\jpdz\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\94308059B57B3142E455B38A6EB92015,FileEvent,Write,2021-10-08 17:15:12.59,1360
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://bancaporinternet.interbrnpe.com/
PID:2392",C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\GCM Store\Encryption\LOG.old~RF3103e9.TMP,FileEvent,Delete,2021-10-08 17:15:14.851,0
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://bancaporinternet.interbrnpe.com/
PID:2392",C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\chrome_shutdown_ms.txt,FileEvent,Delete,2021-10-08 17:15:13.982,0
